test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
a-social-001,summary,social_media,answer_relevancy,4.333,0.8667,1,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T23:32:41.233562
a-social-001,summary,social_media,task_completion,3.667,0.7333,1,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T23:32:41.233562
a-social-001,summary,social_media,protocol_adherence,4.333,0.8667,1,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T23:32:41.233562
a-social-001,summary,social_media,faithfulness,3.667,0.7333,1,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T23:32:41.233562
a-social-001,summary,social_media,harm_flagging_accuracy,2.667,0.5333,4,True,judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.53,2026-05-06T23:32:41.233562
a-saas-002,summary,saas,answer_relevancy,3.667,0.7333,1,True,random_sample,2026-05-06T23:32:47.668877
a-saas-002,summary,saas,task_completion,4.000,0.8000,0,True,random_sample,2026-05-06T23:32:47.668877
a-saas-002,summary,saas,protocol_adherence,4.333,0.8667,1,True,random_sample,2026-05-06T23:32:47.668877
a-saas-002,summary,saas,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T23:32:47.668877
a-saas-002,summary,saas,harm_flagging_accuracy,3.667,0.7333,1,True,random_sample,2026-05-06T23:32:47.668877
a-research-003,summary,research_consent,answer_relevancy,4.667,0.9333,1,True,high_stakes_sector:research_consent,2026-05-06T23:32:52.437961
a-research-003,summary,research_consent,task_completion,4.333,0.8667,1,True,high_stakes_sector:research_consent,2026-05-06T23:32:52.437961
a-research-003,summary,research_consent,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:research_consent,2026-05-06T23:32:52.437961
a-research-003,summary,research_consent,faithfulness,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-06T23:32:52.437961
a-research-003,summary,research_consent,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-06T23:32:52.437961
tos-001,summary,search_and_ads,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T23:32:56.943254
tos-001,summary,search_and_ads,task_completion,3.667,0.7333,1,False,,2026-05-06T23:32:56.943254
tos-001,summary,search_and_ads,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T23:32:56.943254
tos-001,summary,search_and_ads,faithfulness,3.667,0.7333,1,False,,2026-05-06T23:32:56.943254
tos-001,summary,search_and_ads,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T23:32:56.943254
tos-002,summary,search_and_ads,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T23:33:02.675346
tos-002,summary,search_and_ads,task_completion,4.000,0.8000,0,False,,2026-05-06T23:33:02.675346
tos-002,summary,search_and_ads,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T23:33:02.675346
tos-002,summary,search_and_ads,faithfulness,4.000,0.8000,0,False,,2026-05-06T23:33:02.675346
tos-002,summary,search_and_ads,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T23:33:02.675346
