test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
a-social-001,summary,social_media,answer_relevancy,3.333,0.6667,1,False,,2026-05-07T00:11:09.434892
a-social-001,summary,social_media,task_completion,3.333,0.6667,1,False,,2026-05-07T00:11:09.434892
a-social-001,summary,social_media,protocol_adherence,5.000,1.0000,0,False,,2026-05-07T00:11:09.434892
a-social-001,summary,social_media,faithfulness,3.333,0.6667,1,False,,2026-05-07T00:11:09.434892
a-social-001,summary,social_media,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-07T00:11:09.434892
a-saas-002,summary,saas,answer_relevancy,4.000,0.8000,0,True,random_sample,2026-05-07T00:11:13.834944
a-saas-002,summary,saas,task_completion,4.000,0.8000,0,True,random_sample,2026-05-07T00:11:13.834944
a-saas-002,summary,saas,protocol_adherence,4.667,0.9333,1,True,random_sample,2026-05-07T00:11:13.834944
a-saas-002,summary,saas,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-07T00:11:13.834944
a-saas-002,summary,saas,harm_flagging_accuracy,4.000,0.8000,0,True,random_sample,2026-05-07T00:11:13.834944
a-research-003,summary,research_consent,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-07T00:11:18.621529
a-research-003,summary,research_consent,task_completion,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-07T00:11:18.621529
a-research-003,summary,research_consent,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:research_consent,2026-05-07T00:11:18.621529
a-research-003,summary,research_consent,faithfulness,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-07T00:11:18.621529
a-research-003,summary,research_consent,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-07T00:11:18.621529
tos-001,summary,search_and_ads,answer_relevancy,3.333,0.6667,1,False,,2026-05-07T00:11:23.612904
tos-001,summary,search_and_ads,task_completion,4.000,0.8000,0,False,,2026-05-07T00:11:23.612904
tos-001,summary,search_and_ads,protocol_adherence,5.000,1.0000,0,False,,2026-05-07T00:11:23.612904
tos-001,summary,search_and_ads,faithfulness,4.000,0.8000,0,False,,2026-05-07T00:11:23.612904
tos-001,summary,search_and_ads,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-07T00:11:23.612904
tos-002,summary,search_and_ads,answer_relevancy,4.000,0.8000,0,False,,2026-05-07T00:11:28.486102
tos-002,summary,search_and_ads,task_completion,3.667,0.7333,1,False,,2026-05-07T00:11:28.486102
tos-002,summary,search_and_ads,protocol_adherence,4.667,0.9333,1,False,,2026-05-07T00:11:28.486102
tos-002,summary,search_and_ads,faithfulness,3.667,0.7333,1,False,,2026-05-07T00:11:28.486102
tos-002,summary,search_and_ads,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-07T00:11:28.486102
tos-003,summary,productivity_and_cloud,answer_relevancy,3.333,0.6667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-07T00:11:33.243029
tos-003,summary,productivity_and_cloud,task_completion,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-07T00:11:33.243029
tos-003,summary,productivity_and_cloud,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-07T00:11:33.243029
tos-003,summary,productivity_and_cloud,faithfulness,4.333,0.8667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-07T00:11:33.243029
tos-003,summary,productivity_and_cloud,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-07T00:11:33.243029
tos-004,summary,productivity_and_cloud,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-07T00:11:38.186086
tos-004,summary,productivity_and_cloud,task_completion,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-07T00:11:38.186086
tos-004,summary,productivity_and_cloud,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-07T00:11:38.186086
tos-004,summary,productivity_and_cloud,faithfulness,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-07T00:11:38.186086
tos-004,summary,productivity_and_cloud,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-07T00:11:38.186086
tos-005,summary,ai_services,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-07T00:11:43.017207
tos-005,summary,ai_services,task_completion,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-07T00:11:43.017207
tos-005,summary,ai_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:ai_services,2026-05-07T00:11:43.017207
tos-005,summary,ai_services,faithfulness,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-07T00:11:43.017207
tos-005,summary,ai_services,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-07T00:11:43.017207
tos-006,summary,ai_services,answer_relevancy,4.333,0.8667,1,True,high_stakes_sector:ai_services;random_sample,2026-05-07T00:11:47.679471
tos-006,summary,ai_services,task_completion,3.667,0.7333,1,True,high_stakes_sector:ai_services;random_sample,2026-05-07T00:11:47.679471
tos-006,summary,ai_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:ai_services;random_sample,2026-05-07T00:11:47.679471
tos-006,summary,ai_services,faithfulness,4.000,0.8000,0,True,high_stakes_sector:ai_services;random_sample,2026-05-07T00:11:47.679471
tos-006,summary,ai_services,harm_flagging_accuracy,3.333,0.6667,1,True,high_stakes_sector:ai_services;random_sample,2026-05-07T00:11:47.679471
tos-007,summary,ai_services,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-07T00:11:52.407806
tos-007,summary,ai_services,task_completion,3.333,0.6667,1,True,high_stakes_sector:ai_services,2026-05-07T00:11:52.407806
tos-007,summary,ai_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:ai_services,2026-05-07T00:11:52.407806
tos-007,summary,ai_services,faithfulness,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-07T00:11:52.407806
tos-007,summary,ai_services,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-07T00:11:52.407806
tos-008,summary,ai_services,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-07T00:11:57.075096
tos-008,summary,ai_services,task_completion,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-07T00:11:57.075096
tos-008,summary,ai_services,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:ai_services,2026-05-07T00:11:57.075096
tos-008,summary,ai_services,faithfulness,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-07T00:11:57.075096
tos-008,summary,ai_services,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-07T00:11:57.075096
tos-009,summary,social_media,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:social_media;random_sample,2026-05-07T00:12:01.891269
tos-009,summary,social_media,task_completion,4.000,0.8000,0,True,high_stakes_sector:social_media;random_sample,2026-05-07T00:12:01.891269
tos-009,summary,social_media,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:social_media;random_sample,2026-05-07T00:12:01.891269
tos-009,summary,social_media,faithfulness,4.000,0.8000,0,True,high_stakes_sector:social_media;random_sample,2026-05-07T00:12:01.891269
tos-009,summary,social_media,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:social_media;random_sample,2026-05-07T00:12:01.891269
tos-010,summary,social_media,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-07T00:12:06.758389
tos-010,summary,social_media,task_completion,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-07T00:12:06.758389
tos-010,summary,social_media,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:social_media,2026-05-07T00:12:06.758389
tos-010,summary,social_media,faithfulness,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-07T00:12:06.758389
tos-010,summary,social_media,harm_flagging_accuracy,4.333,0.8667,1,True,high_stakes_sector:social_media,2026-05-07T00:12:06.758389
tos-011,summary,social_media,answer_relevancy,3.000,0.6000,0,True,high_stakes_sector:social_media,2026-05-07T00:12:11.525646
tos-011,summary,social_media,task_completion,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-07T00:12:11.525646
tos-011,summary,social_media,protocol_adherence,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-07T00:12:11.525646
tos-011,summary,social_media,faithfulness,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-07T00:12:11.525646
tos-011,summary,social_media,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-07T00:12:11.525646
tos-012,summary,social_media,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-07T00:12:16.568825
tos-012,summary,social_media,task_completion,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-07T00:12:16.568825
tos-012,summary,social_media,protocol_adherence,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-07T00:12:16.568825
tos-012,summary,social_media,faithfulness,3.333,0.6667,1,True,high_stakes_sector:social_media,2026-05-07T00:12:16.568825
tos-012,summary,social_media,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-07T00:12:16.568825
tos-013,summary,video_platform,answer_relevancy,4.333,0.8667,1,False,,2026-05-07T00:12:21.734391
tos-013,summary,video_platform,task_completion,3.667,0.7333,1,False,,2026-05-07T00:12:21.734391
tos-013,summary,video_platform,protocol_adherence,5.000,1.0000,0,False,,2026-05-07T00:12:21.734391
tos-013,summary,video_platform,faithfulness,4.000,0.8000,0,False,,2026-05-07T00:12:21.734391
tos-013,summary,video_platform,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-07T00:12:21.734391
