test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
a-social-001,summary,social_media,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T19:38:29.861920
a-social-001,summary,social_media,task_completion,3.333,0.6667,1,False,,2026-05-06T19:38:29.861920
a-social-001,summary,social_media,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T19:38:29.861920
a-social-001,summary,social_media,faithfulness,3.667,0.7333,1,False,,2026-05-06T19:38:29.861920
a-social-001,summary,social_media,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T19:38:29.861920
a-saas-002,summary,saas,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T19:38:35.434958
a-saas-002,summary,saas,task_completion,4.333,0.8667,1,False,,2026-05-06T19:38:35.434958
a-saas-002,summary,saas,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T19:38:35.434958
a-saas-002,summary,saas,faithfulness,4.000,0.8000,0,False,,2026-05-06T19:38:35.434958
a-saas-002,summary,saas,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T19:38:35.434958
a-research-003,summary,research_consent,answer_relevancy,4.333,0.8667,1,True,high_stakes_sector:research_consent;judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T19:38:40.945573
a-research-003,summary,research_consent,task_completion,4.000,0.8000,0,True,high_stakes_sector:research_consent;judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T19:38:40.945573
a-research-003,summary,research_consent,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:research_consent;judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T19:38:40.945573
a-research-003,summary,research_consent,faithfulness,2.667,0.5333,4,True,high_stakes_sector:research_consent;judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T19:38:40.945573
a-research-003,summary,research_consent,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:research_consent;judge_disagreement:faithfulness(spread=4);low_score:faithfulness=0.53,2026-05-06T19:38:40.945573
tos-001,summary,search_and_ads,answer_relevancy,4.333,0.8667,1,True,random_sample,2026-05-06T19:38:47.271803
tos-001,summary,search_and_ads,task_completion,4.000,0.8000,0,True,random_sample,2026-05-06T19:38:47.271803
tos-001,summary,search_and_ads,protocol_adherence,4.667,0.9333,1,True,random_sample,2026-05-06T19:38:47.271803
tos-001,summary,search_and_ads,faithfulness,4.000,0.8000,0,True,random_sample,2026-05-06T19:38:47.271803
tos-001,summary,search_and_ads,harm_flagging_accuracy,4.000,0.8000,0,True,random_sample,2026-05-06T19:38:47.271803
tos-002,summary,search_and_ads,answer_relevancy,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T19:38:52.487803
tos-002,summary,search_and_ads,task_completion,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T19:38:52.487803
tos-002,summary,search_and_ads,protocol_adherence,4.000,0.8000,2,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T19:38:52.487803
tos-002,summary,search_and_ads,faithfulness,3.333,0.6667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T19:38:52.487803
tos-002,summary,search_and_ads,harm_flagging_accuracy,3.333,0.6667,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T19:38:52.487803
tos-003,summary,productivity_and_cloud,answer_relevancy,3.333,0.6667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T19:38:58.193166
tos-003,summary,productivity_and_cloud,task_completion,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T19:38:58.193166
tos-003,summary,productivity_and_cloud,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T19:38:58.193166
tos-003,summary,productivity_and_cloud,faithfulness,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T19:38:58.193166
tos-003,summary,productivity_and_cloud,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T19:38:58.193166
tos-004,summary,productivity_and_cloud,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T19:39:03.727381
tos-004,summary,productivity_and_cloud,task_completion,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T19:39:03.727381
tos-004,summary,productivity_and_cloud,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T19:39:03.727381
tos-004,summary,productivity_and_cloud,faithfulness,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T19:39:03.727381
tos-004,summary,productivity_and_cloud,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T19:39:03.727381
tos-005,summary,ai_services,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:ai_services;random_sample,2026-05-06T19:39:08.877268
tos-005,summary,ai_services,task_completion,3.000,0.6000,0,True,high_stakes_sector:ai_services;random_sample,2026-05-06T19:39:08.877268
tos-005,summary,ai_services,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:ai_services;random_sample,2026-05-06T19:39:08.877268
tos-005,summary,ai_services,faithfulness,3.667,0.7333,1,True,high_stakes_sector:ai_services;random_sample,2026-05-06T19:39:08.877268
tos-005,summary,ai_services,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:ai_services;random_sample,2026-05-06T19:39:08.877268
tos-006,summary,ai_services,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-06T19:39:14.461426
tos-006,summary,ai_services,task_completion,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T19:39:14.461426
tos-006,summary,ai_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:ai_services,2026-05-06T19:39:14.461426
tos-006,summary,ai_services,faithfulness,3.333,0.6667,1,True,high_stakes_sector:ai_services,2026-05-06T19:39:14.461426
tos-006,summary,ai_services,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-06T19:39:14.461426
tos-007,summary,ai_services,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T19:39:20.120742
tos-007,summary,ai_services,task_completion,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-06T19:39:20.120742
tos-007,summary,ai_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:ai_services,2026-05-06T19:39:20.120742
tos-007,summary,ai_services,faithfulness,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T19:39:20.120742
tos-007,summary,ai_services,harm_flagging_accuracy,4.333,0.8667,1,True,high_stakes_sector:ai_services,2026-05-06T19:39:20.120742
tos-008,summary,ai_services,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:ai_services;random_sample,2026-05-06T19:39:25.350643
tos-008,summary,ai_services,task_completion,4.000,0.8000,0,True,high_stakes_sector:ai_services;random_sample,2026-05-06T19:39:25.350643
tos-008,summary,ai_services,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:ai_services;random_sample,2026-05-06T19:39:25.350643
tos-008,summary,ai_services,faithfulness,3.667,0.7333,1,True,high_stakes_sector:ai_services;random_sample,2026-05-06T19:39:25.350643
tos-008,summary,ai_services,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:ai_services;random_sample,2026-05-06T19:39:25.350643
tos-009,summary,social_media,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T19:39:30.957961
tos-009,summary,social_media,task_completion,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T19:39:30.957961
tos-009,summary,social_media,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:social_media,2026-05-06T19:39:30.957961
tos-009,summary,social_media,faithfulness,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T19:39:30.957961
tos-009,summary,social_media,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-06T19:39:30.957961
tos-010,summary,social_media,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T19:39:36.585893
tos-010,summary,social_media,task_completion,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T19:39:36.585893
tos-010,summary,social_media,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:social_media,2026-05-06T19:39:36.585893
tos-010,summary,social_media,faithfulness,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-06T19:39:36.585893
tos-010,summary,social_media,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T19:39:36.585893
tos-011,summary,social_media,answer_relevancy,3.333,0.6667,1,True,high_stakes_sector:social_media,2026-05-06T19:39:42.154092
tos-011,summary,social_media,task_completion,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-06T19:39:42.154092
tos-011,summary,social_media,protocol_adherence,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T19:39:42.154092
tos-011,summary,social_media,faithfulness,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-06T19:39:42.154092
tos-011,summary,social_media,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-06T19:39:42.154092
tos-012,summary,social_media,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:social_media;random_sample,2026-05-06T19:39:48.672973
tos-012,summary,social_media,task_completion,3.333,0.6667,1,True,high_stakes_sector:social_media;random_sample,2026-05-06T19:39:48.672973
tos-012,summary,social_media,protocol_adherence,4.000,0.8000,0,True,high_stakes_sector:social_media;random_sample,2026-05-06T19:39:48.672973
tos-012,summary,social_media,faithfulness,4.000,0.8000,0,True,high_stakes_sector:social_media;random_sample,2026-05-06T19:39:48.672973
tos-012,summary,social_media,harm_flagging_accuracy,3.333,0.6667,1,True,high_stakes_sector:social_media;random_sample,2026-05-06T19:39:48.672973
tos-013,summary,video_platform,answer_relevancy,3.667,0.7333,1,True,random_sample,2026-05-06T19:39:54.676142
tos-013,summary,video_platform,task_completion,3.333,0.6667,1,True,random_sample,2026-05-06T19:39:54.676142
tos-013,summary,video_platform,protocol_adherence,4.333,0.8667,1,True,random_sample,2026-05-06T19:39:54.676142
tos-013,summary,video_platform,faithfulness,3.333,0.6667,1,True,random_sample,2026-05-06T19:39:54.676142
