test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
a-social-001,summary,social_media,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T21:40:04.213613
a-social-001,summary,social_media,task_completion,3.000,0.6000,0,False,,2026-05-06T21:40:04.213613
a-social-001,summary,social_media,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T21:40:04.213613
a-social-001,summary,social_media,faithfulness,3.333,0.6667,1,False,,2026-05-06T21:40:04.213613
a-social-001,summary,social_media,harm_flagging_accuracy,3.000,0.6000,0,False,,2026-05-06T21:40:04.213613
a-saas-002,summary,saas,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T21:40:09.796105
a-saas-002,summary,saas,task_completion,4.000,0.8000,0,False,,2026-05-06T21:40:09.796105
a-saas-002,summary,saas,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T21:40:09.796105
a-saas-002,summary,saas,faithfulness,4.000,0.8000,0,False,,2026-05-06T21:40:09.796105
a-saas-002,summary,saas,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T21:40:09.796105
a-research-003,summary,research_consent,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:research_consent;random_sample,2026-05-06T21:40:15.045008
a-research-003,summary,research_consent,task_completion,4.000,0.8000,0,True,high_stakes_sector:research_consent;random_sample,2026-05-06T21:40:15.045008
a-research-003,summary,research_consent,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:research_consent;random_sample,2026-05-06T21:40:15.045008
a-research-003,summary,research_consent,faithfulness,4.000,0.8000,0,True,high_stakes_sector:research_consent;random_sample,2026-05-06T21:40:15.045008
a-research-003,summary,research_consent,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:research_consent;random_sample,2026-05-06T21:40:15.045008
tos-001,summary,search_and_ads,answer_relevancy,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T21:40:20.522307
tos-001,summary,search_and_ads,task_completion,3.667,0.7333,1,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T21:40:20.522307
tos-001,summary,search_and_ads,protocol_adherence,4.333,0.8667,2,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T21:40:20.522307
tos-001,summary,search_and_ads,faithfulness,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T21:40:20.522307
tos-001,summary,search_and_ads,harm_flagging_accuracy,4.000,0.8000,0,True,judge_disagreement:protocol_adherence(spread=2),2026-05-06T21:40:20.522307
tos-002,summary,search_and_ads,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T21:40:26.230404
tos-002,summary,search_and_ads,task_completion,3.000,0.6000,0,False,,2026-05-06T21:40:26.230404
tos-002,summary,search_and_ads,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T21:40:26.230404
tos-002,summary,search_and_ads,faithfulness,4.000,0.8000,0,False,,2026-05-06T21:40:26.230404
tos-002,summary,search_and_ads,harm_flagging_accuracy,3.333,0.6667,1,False,,2026-05-06T21:40:26.230404
tos-003,summary,productivity_and_cloud,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:40:31.471136
