test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
a-social-001,summary,social_media,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T21:24:41.747985
a-social-001,summary,social_media,task_completion,3.667,0.7333,1,False,,2026-05-06T21:24:41.747985
a-social-001,summary,social_media,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T21:24:41.747985
a-social-001,summary,social_media,faithfulness,4.000,0.8000,0,False,,2026-05-06T21:24:41.747985
a-social-001,summary,social_media,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T21:24:41.747985
a-saas-002,summary,saas,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T21:24:47.328632
a-saas-002,summary,saas,task_completion,4.000,0.8000,0,False,,2026-05-06T21:24:47.328632
a-saas-002,summary,saas,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T21:24:47.328632
a-saas-002,summary,saas,faithfulness,4.000,0.8000,0,False,,2026-05-06T21:24:47.328632
a-saas-002,summary,saas,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T21:24:47.328632
a-research-003,summary,research_consent,answer_relevancy,4.333,0.8667,1,True,high_stakes_sector:research_consent,2026-05-06T21:24:52.618505
a-research-003,summary,research_consent,task_completion,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-06T21:24:52.618505
a-research-003,summary,research_consent,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:research_consent,2026-05-06T21:24:52.618505
a-research-003,summary,research_consent,faithfulness,4.333,0.8667,1,True,high_stakes_sector:research_consent,2026-05-06T21:24:52.618505
a-research-003,summary,research_consent,harm_flagging_accuracy,4.333,0.8667,1,True,high_stakes_sector:research_consent,2026-05-06T21:24:52.618505
tos-001,summary,search_and_ads,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T21:24:57.843903
tos-001,summary,search_and_ads,task_completion,4.000,0.8000,0,False,,2026-05-06T21:24:57.843903
tos-001,summary,search_and_ads,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T21:24:57.843903
tos-001,summary,search_and_ads,faithfulness,4.000,0.8000,0,False,,2026-05-06T21:24:57.843903
tos-001,summary,search_and_ads,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T21:24:57.843903
tos-002,summary,search_and_ads,answer_relevancy,3.000,0.6000,0,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.40;random_sample,2026-05-06T21:25:04.652757
tos-002,summary,search_and_ads,task_completion,2.000,0.4000,0,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.40;random_sample,2026-05-06T21:25:04.652757
tos-002,summary,search_and_ads,protocol_adherence,3.000,0.6000,2,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.40;random_sample,2026-05-06T21:25:04.652757
tos-002,summary,search_and_ads,faithfulness,3.000,0.6000,0,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.40;random_sample,2026-05-06T21:25:04.652757
tos-002,summary,search_and_ads,harm_flagging_accuracy,2.000,0.4000,4,True,judge_disagreement:protocol_adherence(spread=2);judge_disagreement:harm_flagging_accuracy(spread=4);low_score:harm_flagging_accuracy=0.40;random_sample,2026-05-06T21:25:04.652757
tos-003,summary,productivity_and_cloud,answer_relevancy,3.000,0.6000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:25:10.880692
tos-003,summary,productivity_and_cloud,task_completion,2.333,0.4667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:25:10.880692
tos-003,summary,productivity_and_cloud,protocol_adherence,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:25:10.880692
tos-003,summary,productivity_and_cloud,faithfulness,3.333,0.6667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:25:10.880692
tos-003,summary,productivity_and_cloud,harm_flagging_accuracy,3.333,0.6667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:25:10.880692
tos-004,summary,productivity_and_cloud,answer_relevancy,3.333,0.6667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:25:16.961305
tos-004,summary,productivity_and_cloud,task_completion,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:25:16.961305
tos-004,summary,productivity_and_cloud,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:25:16.961305
tos-004,summary,productivity_and_cloud,faithfulness,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:25:16.961305
tos-004,summary,productivity_and_cloud,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T21:25:16.961305
tos-005,summary,ai_services,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T21:25:22.594204
tos-005,summary,ai_services,task_completion,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-06T21:25:22.594204
tos-005,summary,ai_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:ai_services,2026-05-06T21:25:22.594204
tos-005,summary,ai_services,faithfulness,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T21:25:22.594204
tos-005,summary,ai_services,harm_flagging_accuracy,4.333,0.8667,1,True,high_stakes_sector:ai_services,2026-05-06T21:25:22.594204
tos-006,summary,ai_services,answer_relevancy,4.333,0.8667,1,True,high_stakes_sector:ai_services,2026-05-06T21:25:28.997628
tos-006,summary,ai_services,task_completion,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T21:25:28.997628
tos-006,summary,ai_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:ai_services,2026-05-06T21:25:28.997628
tos-006,summary,ai_services,faithfulness,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T21:25:28.997628
tos-006,summary,ai_services,harm_flagging_accuracy,4.333,0.8667,1,True,high_stakes_sector:ai_services,2026-05-06T21:25:28.997628
tos-007,summary,ai_services,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:ai_services;judge_disagreement:task_completion(spread=2),2026-05-06T21:25:34.642618
tos-007,summary,ai_services,task_completion,4.000,0.8000,2,True,high_stakes_sector:ai_services;judge_disagreement:task_completion(spread=2),2026-05-06T21:25:34.642618
tos-007,summary,ai_services,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:ai_services;judge_disagreement:task_completion(spread=2),2026-05-06T21:25:34.642618
tos-007,summary,ai_services,faithfulness,4.000,0.8000,0,True,high_stakes_sector:ai_services;judge_disagreement:task_completion(spread=2),2026-05-06T21:25:34.642618
tos-007,summary,ai_services,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:ai_services;judge_disagreement:task_completion(spread=2),2026-05-06T21:25:34.642618
tos-008,summary,ai_services,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T21:25:40.198950
tos-008,summary,ai_services,task_completion,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T21:25:40.198950
tos-008,summary,ai_services,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:ai_services,2026-05-06T21:25:40.198950
tos-008,summary,ai_services,faithfulness,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-06T21:25:40.198950
tos-008,summary,ai_services,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T21:25:40.198950
tos-009,summary,social_media,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-06T21:25:46.193517
tos-009,summary,social_media,task_completion,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-06T21:25:46.193517
