test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
a-social-001,summary,social_media,answer_relevancy,4.000,0.8000,0,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T22:39:18.025520
a-social-001,summary,social_media,task_completion,3.333,0.6667,1,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T22:39:18.025520
a-social-001,summary,social_media,protocol_adherence,3.333,0.6667,1,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T22:39:18.025520
a-social-001,summary,social_media,faithfulness,3.667,0.7333,1,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T22:39:18.025520
a-social-001,summary,social_media,harm_flagging_accuracy,3.000,0.6000,2,True,judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T22:39:18.025520
a-saas-002,summary,saas,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T22:39:23.535124
a-saas-002,summary,saas,task_completion,4.000,0.8000,0,False,,2026-05-06T22:39:23.535124
a-saas-002,summary,saas,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T22:39:23.535124
a-saas-002,summary,saas,faithfulness,4.333,0.8667,1,False,,2026-05-06T22:39:23.535124
a-saas-002,summary,saas,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T22:39:23.535124
a-research-003,summary,research_consent,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-06T22:39:28.305670
a-research-003,summary,research_consent,task_completion,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-06T22:39:28.305670
a-research-003,summary,research_consent,protocol_adherence,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-06T22:39:28.305670
a-research-003,summary,research_consent,faithfulness,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-06T22:39:28.305670
a-research-003,summary,research_consent,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:research_consent,2026-05-06T22:39:28.305670
tos-001,summary,search_and_ads,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T22:39:33.500194
tos-001,summary,search_and_ads,task_completion,3.667,0.7333,1,False,,2026-05-06T22:39:33.500194
tos-001,summary,search_and_ads,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T22:39:33.500194
tos-001,summary,search_and_ads,faithfulness,3.667,0.7333,1,False,,2026-05-06T22:39:33.500194
tos-001,summary,search_and_ads,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T22:39:33.500194
tos-002,summary,search_and_ads,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T22:39:40.536226
tos-002,summary,search_and_ads,task_completion,4.000,0.8000,0,False,,2026-05-06T22:39:40.536226
tos-002,summary,search_and_ads,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T22:39:40.536226
tos-002,summary,search_and_ads,faithfulness,4.000,0.8000,0,False,,2026-05-06T22:39:40.536226
tos-002,summary,search_and_ads,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T22:39:40.536226
tos-003,summary,productivity_and_cloud,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T22:39:46.400266
tos-003,summary,productivity_and_cloud,task_completion,3.333,0.6667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T22:39:46.400266
tos-003,summary,productivity_and_cloud,protocol_adherence,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T22:39:46.400266
tos-003,summary,productivity_and_cloud,faithfulness,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T22:39:46.400266
tos-003,summary,productivity_and_cloud,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T22:39:46.400266
tos-004,summary,productivity_and_cloud,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T22:39:52.018286
tos-004,summary,productivity_and_cloud,task_completion,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T22:39:52.018286
tos-004,summary,productivity_and_cloud,protocol_adherence,3.333,0.6667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T22:39:52.018286
tos-004,summary,productivity_and_cloud,faithfulness,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T22:39:52.018286
tos-004,summary,productivity_and_cloud,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T22:39:52.018286
tos-005,summary,ai_services,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-06T22:39:58.110636
tos-005,summary,ai_services,task_completion,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T22:39:58.110636
tos-005,summary,ai_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:ai_services,2026-05-06T22:39:58.110636
tos-005,summary,ai_services,faithfulness,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T22:39:58.110636
tos-005,summary,ai_services,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-06T22:39:58.110636
tos-006,summary,ai_services,answer_relevancy,3.000,0.6000,2,True,high_stakes_sector:ai_services;judge_disagreement:answer_relevancy(spread=2),2026-05-06T22:40:04.077035
tos-006,summary,ai_services,task_completion,3.667,0.7333,1,True,high_stakes_sector:ai_services;judge_disagreement:answer_relevancy(spread=2),2026-05-06T22:40:04.077035
tos-006,summary,ai_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:ai_services;judge_disagreement:answer_relevancy(spread=2),2026-05-06T22:40:04.077035
tos-006,summary,ai_services,faithfulness,3.333,0.6667,1,True,high_stakes_sector:ai_services;judge_disagreement:answer_relevancy(spread=2),2026-05-06T22:40:04.077035
tos-006,summary,ai_services,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:ai_services;judge_disagreement:answer_relevancy(spread=2),2026-05-06T22:40:04.077035
tos-007,summary,ai_services,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:ai_services;judge_disagreement:protocol_adherence(spread=5);judge_disagreement:harm_flagging_accuracy(spread=2),2026-05-06T22:40:09.747321
