test_id,mode,sector,metric,mean_score_0_5,normalized_0_1,score_spread,review_required,review_reasons,timestamp
a-social-001,summary,social_media,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T18:04:52.863427
a-social-001,summary,social_media,task_completion,3.667,0.7333,1,False,,2026-05-06T18:04:52.863427
a-social-001,summary,social_media,protocol_adherence,4.333,0.8667,1,False,,2026-05-06T18:04:52.863427
a-social-001,summary,social_media,faithfulness,4.000,0.8000,0,False,,2026-05-06T18:04:52.863427
a-social-001,summary,social_media,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T18:04:52.863427
a-saas-002,summary,saas,answer_relevancy,4.667,0.9333,1,False,,2026-05-06T18:04:58.507599
a-saas-002,summary,saas,task_completion,4.667,0.9333,1,False,,2026-05-06T18:04:58.507599
a-saas-002,summary,saas,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T18:04:58.507599
a-saas-002,summary,saas,faithfulness,4.333,0.8667,1,False,,2026-05-06T18:04:58.507599
a-saas-002,summary,saas,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T18:04:58.507599
a-research-003,summary,research_consent,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:research_consent,2026-05-06T18:05:03.873320
a-research-003,summary,research_consent,task_completion,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-06T18:05:03.873320
a-research-003,summary,research_consent,protocol_adherence,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-06T18:05:03.873320
a-research-003,summary,research_consent,faithfulness,4.000,0.8000,0,True,high_stakes_sector:research_consent,2026-05-06T18:05:03.873320
a-research-003,summary,research_consent,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:research_consent,2026-05-06T18:05:03.873320
tos-001,summary,search_and_ads,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T18:05:10.170687
tos-001,summary,search_and_ads,task_completion,3.333,0.6667,1,False,,2026-05-06T18:05:10.170687
tos-001,summary,search_and_ads,protocol_adherence,4.667,0.9333,1,False,,2026-05-06T18:05:10.170687
tos-001,summary,search_and_ads,faithfulness,4.000,0.8000,0,False,,2026-05-06T18:05:10.170687
tos-001,summary,search_and_ads,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T18:05:10.170687
tos-002,summary,search_and_ads,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T18:05:15.793235
tos-002,summary,search_and_ads,task_completion,4.000,0.8000,0,False,,2026-05-06T18:05:15.793235
tos-002,summary,search_and_ads,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T18:05:15.793235
tos-002,summary,search_and_ads,faithfulness,4.000,0.8000,0,False,,2026-05-06T18:05:15.793235
tos-002,summary,search_and_ads,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T18:05:15.793235
tos-003,summary,productivity_and_cloud,answer_relevancy,3.333,0.6667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T18:05:21.502340
tos-003,summary,productivity_and_cloud,task_completion,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T18:05:21.502340
tos-003,summary,productivity_and_cloud,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T18:05:21.502340
tos-003,summary,productivity_and_cloud,faithfulness,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T18:05:21.502340
tos-003,summary,productivity_and_cloud,harm_flagging_accuracy,3.000,0.6000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T18:05:21.502340
tos-004,summary,productivity_and_cloud,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T18:05:27.353331
tos-004,summary,productivity_and_cloud,task_completion,4.333,0.8667,1,True,high_stakes_sector:productivity_and_cloud,2026-05-06T18:05:27.353331
tos-004,summary,productivity_and_cloud,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T18:05:27.353331
tos-004,summary,productivity_and_cloud,faithfulness,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T18:05:27.353331
tos-004,summary,productivity_and_cloud,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:productivity_and_cloud,2026-05-06T18:05:27.353331
tos-005,summary,ai_services,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T18:05:36.690669
tos-005,summary,ai_services,task_completion,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T18:05:36.690669
tos-005,summary,ai_services,protocol_adherence,5.000,1.0000,0,True,high_stakes_sector:ai_services,2026-05-06T18:05:36.690669
tos-005,summary,ai_services,faithfulness,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-06T18:05:36.690669
tos-005,summary,ai_services,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T18:05:36.690669
tos-006,summary,ai_services,answer_relevancy,3.000,0.6000,0,True,high_stakes_sector:ai_services,2026-05-06T18:05:42.537528
tos-006,summary,ai_services,task_completion,3.333,0.6667,1,True,high_stakes_sector:ai_services,2026-05-06T18:05:42.537528
tos-006,summary,ai_services,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:ai_services,2026-05-06T18:05:42.537528
tos-006,summary,ai_services,faithfulness,3.333,0.6667,1,True,high_stakes_sector:ai_services,2026-05-06T18:05:42.537528
tos-006,summary,ai_services,harm_flagging_accuracy,3.000,0.6000,0,True,high_stakes_sector:ai_services,2026-05-06T18:05:42.537528
tos-007,summary,ai_services,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:ai_services;random_sample,2026-05-06T18:05:48.305660
tos-007,summary,ai_services,task_completion,4.000,0.8000,0,True,high_stakes_sector:ai_services;random_sample,2026-05-06T18:05:48.305660
tos-007,summary,ai_services,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:ai_services;random_sample,2026-05-06T18:05:48.305660
tos-007,summary,ai_services,faithfulness,3.667,0.7333,1,True,high_stakes_sector:ai_services;random_sample,2026-05-06T18:05:48.305660
tos-007,summary,ai_services,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:ai_services;random_sample,2026-05-06T18:05:48.305660
tos-008,summary,ai_services,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-06T18:05:54.401030
tos-008,summary,ai_services,task_completion,3.667,0.7333,1,True,high_stakes_sector:ai_services,2026-05-06T18:05:54.401030
tos-008,summary,ai_services,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:ai_services,2026-05-06T18:05:54.401030
tos-008,summary,ai_services,faithfulness,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T18:05:54.401030
tos-008,summary,ai_services,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:ai_services,2026-05-06T18:05:54.401030
tos-009,summary,social_media,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T18:06:00.375285
tos-009,summary,social_media,task_completion,3.333,0.6667,1,True,high_stakes_sector:social_media,2026-05-06T18:06:00.375285
tos-009,summary,social_media,protocol_adherence,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T18:06:00.375285
tos-009,summary,social_media,faithfulness,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T18:06:00.375285
tos-009,summary,social_media,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T18:06:00.375285
tos-010,summary,social_media,answer_relevancy,3.333,0.6667,1,True,high_stakes_sector:social_media,2026-05-06T18:06:12.945352
tos-010,summary,social_media,task_completion,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T18:06:12.945352
tos-010,summary,social_media,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:social_media,2026-05-06T18:06:12.945352
tos-010,summary,social_media,faithfulness,4.333,0.8667,1,True,high_stakes_sector:social_media,2026-05-06T18:06:12.945352
tos-010,summary,social_media,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T18:06:12.945352
tos-011,summary,social_media,answer_relevancy,3.333,0.6667,1,True,high_stakes_sector:social_media;judge_disagreement:faithfulness(spread=2),2026-05-06T18:06:19.768359
tos-011,summary,social_media,task_completion,3.000,0.6000,0,True,high_stakes_sector:social_media;judge_disagreement:faithfulness(spread=2),2026-05-06T18:06:19.768359
tos-011,summary,social_media,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:social_media;judge_disagreement:faithfulness(spread=2),2026-05-06T18:06:19.768359
tos-011,summary,social_media,faithfulness,3.000,0.6000,2,True,high_stakes_sector:social_media;judge_disagreement:faithfulness(spread=2),2026-05-06T18:06:19.768359
tos-011,summary,social_media,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:social_media;judge_disagreement:faithfulness(spread=2),2026-05-06T18:06:19.768359
tos-012,summary,social_media,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T18:06:25.432486
tos-012,summary,social_media,task_completion,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-06T18:06:25.432486
tos-012,summary,social_media,protocol_adherence,4.333,0.8667,1,True,high_stakes_sector:social_media,2026-05-06T18:06:25.432486
tos-012,summary,social_media,faithfulness,4.000,0.8000,0,True,high_stakes_sector:social_media,2026-05-06T18:06:25.432486
tos-012,summary,social_media,harm_flagging_accuracy,3.667,0.7333,1,True,high_stakes_sector:social_media,2026-05-06T18:06:25.432486
tos-013,summary,video_platform,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T18:06:32.232765
tos-013,summary,video_platform,task_completion,3.667,0.7333,1,False,,2026-05-06T18:06:32.232765
tos-013,summary,video_platform,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T18:06:32.232765
tos-013,summary,video_platform,faithfulness,4.000,0.8000,0,False,,2026-05-06T18:06:32.232765
tos-013,summary,video_platform,harm_flagging_accuracy,4.333,0.8667,1,False,,2026-05-06T18:06:32.232765
tos-014,summary,creative_software,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:creative_software,2026-05-06T18:06:38.438157
tos-014,summary,creative_software,task_completion,3.667,0.7333,1,True,high_stakes_sector:creative_software,2026-05-06T18:06:38.438157
tos-014,summary,creative_software,protocol_adherence,4.000,0.8000,0,True,high_stakes_sector:creative_software,2026-05-06T18:06:38.438157
tos-014,summary,creative_software,faithfulness,4.000,0.8000,0,True,high_stakes_sector:creative_software,2026-05-06T18:06:38.438157
tos-014,summary,creative_software,harm_flagging_accuracy,4.000,0.8000,0,True,high_stakes_sector:creative_software,2026-05-06T18:06:38.438157
tos-015,summary,video_conferencing,answer_relevancy,3.333,0.6667,1,False,,2026-05-06T18:06:44.340743
tos-015,summary,video_conferencing,task_completion,4.000,0.8000,0,False,,2026-05-06T18:06:44.340743
tos-015,summary,video_conferencing,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T18:06:44.340743
tos-015,summary,video_conferencing,faithfulness,3.667,0.7333,1,False,,2026-05-06T18:06:44.340743
tos-015,summary,video_conferencing,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T18:06:44.340743
tos-016,summary,professional_network,answer_relevancy,4.000,0.8000,0,True,high_stakes_sector:professional_network,2026-05-06T18:06:49.552696
tos-016,summary,professional_network,task_completion,4.000,0.8000,0,True,high_stakes_sector:professional_network,2026-05-06T18:06:49.552696
tos-016,summary,professional_network,protocol_adherence,4.667,0.9333,1,True,high_stakes_sector:professional_network,2026-05-06T18:06:49.552696
tos-016,summary,professional_network,faithfulness,4.000,0.8000,0,True,high_stakes_sector:professional_network,2026-05-06T18:06:49.552696
tos-016,summary,professional_network,harm_flagging_accuracy,4.667,0.9333,1,True,high_stakes_sector:professional_network,2026-05-06T18:06:49.552696
tos-017,summary,workplace_communication,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T18:06:55.490246
tos-017,summary,workplace_communication,task_completion,3.667,0.7333,1,False,,2026-05-06T18:06:55.490246
tos-017,summary,workplace_communication,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T18:06:55.490246
tos-017,summary,workplace_communication,faithfulness,3.000,0.6000,0,False,,2026-05-06T18:06:55.490246
tos-017,summary,workplace_communication,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T18:06:55.490246
tos-018,summary,workplace_communication,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T18:07:00.993948
tos-018,summary,workplace_communication,task_completion,3.000,0.6000,0,False,,2026-05-06T18:07:00.993948
tos-018,summary,workplace_communication,protocol_adherence,3.333,0.6667,1,False,,2026-05-06T18:07:00.993948
tos-018,summary,workplace_communication,faithfulness,3.667,0.7333,1,False,,2026-05-06T18:07:00.993948
tos-018,summary,workplace_communication,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T18:07:00.993948
tos-019,summary,community_chat,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T18:07:06.632691
tos-019,summary,community_chat,task_completion,3.667,0.7333,1,False,,2026-05-06T18:07:06.632691
tos-019,summary,community_chat,protocol_adherence,4.000,0.8000,0,False,,2026-05-06T18:07:06.632691
tos-019,summary,community_chat,faithfulness,4.000,0.8000,0,False,,2026-05-06T18:07:06.632691
tos-019,summary,community_chat,harm_flagging_accuracy,3.667,0.7333,1,False,,2026-05-06T18:07:06.632691
tos-020,summary,developer_platform,answer_relevancy,3.667,0.7333,1,True,high_stakes_sector:developer_platform;low_score:harm_flagging_accuracy=0.47,2026-05-06T18:07:12.413946
tos-020,summary,developer_platform,task_completion,3.333,0.6667,1,True,high_stakes_sector:developer_platform;low_score:harm_flagging_accuracy=0.47,2026-05-06T18:07:12.413946
tos-020,summary,developer_platform,protocol_adherence,3.000,0.6000,0,True,high_stakes_sector:developer_platform;low_score:harm_flagging_accuracy=0.47,2026-05-06T18:07:12.413946
tos-020,summary,developer_platform,faithfulness,3.333,0.6667,1,True,high_stakes_sector:developer_platform;low_score:harm_flagging_accuracy=0.47,2026-05-06T18:07:12.413946
tos-020,summary,developer_platform,harm_flagging_accuracy,2.333,0.4667,1,True,high_stakes_sector:developer_platform;low_score:harm_flagging_accuracy=0.47,2026-05-06T18:07:12.413946
tos-021,summary,social_media,answer_relevancy,3.667,0.7333,1,False,,2026-05-06T18:07:18.709575
tos-021,summary,social_media,task_completion,4.000,0.8000,0,False,,2026-05-06T18:07:18.709575
tos-021,summary,social_media,protocol_adherence,5.000,1.0000,0,False,,2026-05-06T18:07:18.709575
tos-021,summary,social_media,faithfulness,4.000,0.8000,0,False,,2026-05-06T18:07:18.709575
tos-021,summary,social_media,harm_flagging_accuracy,4.000,0.8000,0,False,,2026-05-06T18:07:18.709575
tos-022,summary,audio_streaming,answer_relevancy,4.000,0.8000,0,False,,2026-05-06T18:07:24.714600
